segment_date,customer_id,customer_descriptive_name,campaign_id,campaign_name,country_criterion_id,segment_device,impressions,clicks,cost_micros
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,19,1,565000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,33,2,3545000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,13,1,5940000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,17,1,1940000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,15,1,560000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,33,2,2460000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,2,1,480000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,3,1,440000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,3,1,1585000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,21,1,310000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,14,1,1465000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,27,1,4035000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,10,1,740000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,270000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,8,1,1125000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,13,2,1715000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,15,2,855000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,30,1,670000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,15,1,960000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,26,1,1040000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,11,1,1340000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,18,1,3485000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,2,1,3710000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,11,1,1010000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,8,1,390000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,1,1,330000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,1,1,295000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,7,2,1630000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,16,1,14635000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,4,1,1165000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,14,1,2255000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,7,1,1200000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,112,2,6055000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,12,1,340000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,23,2,6550000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,2,1,1875000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,5,1,730000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,395000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,30,1,3625000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,2,1,420000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,44,3,3835000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,740000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,1485000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,6,1,1310000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,32,1,7505000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,2,1,5000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,17,2,2480000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,21,1,1575000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,390000.00
2023-10-01,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,15,1,690000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,3,1,930000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,1,1,1535000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,TABLET,8,1,2655000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,4,1,850000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,143,20,19290000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,13,1,3525000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,30,2,6305000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,4,1,520000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,2,1,1185000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,116,11,17280000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,1,1,1540000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,12,2,3020000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,2,1,360000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,36,5,11240000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,4,1,1280000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,2,1,810000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,4,1,615000.00
2023-10-01,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,10,1,2225000.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2124,MOBILE,72,4,1865000.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,TABLET,2,1,880000.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,TABLET,6,1,595000.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,MOBILE,42,6,2985000.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2124,MOBILE,13,1,590000.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,MOBILE,129,10,5410000.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,DESKTOP,43,10,26666858.50
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2124,DESKTOP,9,1,1295000.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,DESKTOP,11,1,1310000.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2124,DESKTOP,7,2,2926577.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,DESKTOP,325,20,45547325.00
2023-10-02,"19977995274",SEM,"11037608",cur_sem_all_web_py,2124,DESKTOP,252,6,12065000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,7,1,235000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,13,1,1340000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,1,1,380000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,24,1,5135000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,32,2,3510000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,2,1,1215000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,19,1,8120000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,40,1,2870000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,5,1,1145000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,17,1,600000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,13,2,3730000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,14,1,600000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,2,1,545000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,2,1,830000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,11,1,320000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,13,1,4230000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,45,4,3935000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,2900000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,3,1,275000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,12,1,3365000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,2,1,520000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,14,1,750000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,1015000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,2,1,795000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,24,2,4320000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,2,1,1205000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,20,1,390000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,20,2,1805000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,16,1,740000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,15,1,635000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,35,1,2580000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,47,1,1845000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,37,3,10445000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,1975000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,TABLET,2,1,1935000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,15,1,1470000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,5,1,1250000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,240000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,3,1,775000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,1240000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,38,3,9160000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,2,1,2295000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,1,1,580000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,19,1,1845000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,4,1,100000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,7,1,630000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,10,1,585000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,16,1,545000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,2,1,4480000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,2,1,3695000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,1,1,470000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,157,5,12155000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,171,7,6520000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,12,1,1725000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,24,2,1385000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,14,1,590000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,2,1,1170000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,7,1,210000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,8,1,705000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,3,1,900000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,29,2,4170000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,52,3,2325000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,3,1,105000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,3,1,280000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,2,1,235000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,6,1,155000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,6,1,2625000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,390000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,32,1,765000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,2,1,2920000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,28,3,2570000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,17,1,495000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,20,1,850000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,17,1,990000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,8,1,830000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,9,1,750000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,52,4,20645000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,30,3,11575000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,TABLET,2,1,590000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,34,3,7020000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,40,1,2750000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,20,1,640000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,3,1,800000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,9,1,800000.00
2023-10-02,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,TABLET,1,1,135000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,193,23,35525000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,5,1,660000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,TABLET,1,1,295000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,210,22,17110000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,TABLET,2,1,90000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,13,2,12035000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,8,1,1720000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,12,1,5680000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,51,3,6300000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,58,4,12915000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,1,1,1255000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,5,2,4605000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,1,1,2120000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,16,1,615000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,9,1,1145000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,TABLET,9,3,1755000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,7,2,2575000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,7,1,370000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,MOBILE,5,1,1100000.00
2023-10-02,"19977995274",SEM,"19610056",stu_sem_ca_web_multiple,2124,DESKTOP,6,1,3070000.00
2023-10-03,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,MOBILE,38,8,3955357.00
2023-10-03,"19977995274",SEM,"11037608",cur_sem_all_web_py,2124,MOBILE,10,1,420000.00
2023-10-03,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,MOBILE,118,7,2935000.00
2023-10-03,"19977995274",SEM,"11037608",cur_sem_all_web_py,2124,MOBILE,53,4,2030000.00
2023-10-03,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,DESKTOP,55,15,30350409.50
2023-10-03,"19977995274",SEM,"11037608",cur_sem_all_web_py,2124,DESKTOP,13,1,615000.00
2023-10-03,"19977995274",SEM,"11037608",cur_sem_all_web_py,2840,DESKTOP,318,11,26353221.50
2023-10-03,"19977995274",SEM,"11037608",cur_sem_all_web_py,2124,DESKTOP,268,8,14540000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,60,4,16625000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,1,1,255000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,48,2,4395000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,8,1,1890000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,1,1,125000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,3,1,505000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,29,2,4170000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,34,2,1255000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,39,5,6525000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,5,1,1345000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,29,1,860000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,DESKTOP,1,1,690000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,14,1,395000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,8,1,460000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,3,1,1565000.00
2023-10-03,"19977995274",SEM,"11945415",stu_sem_all_web_multiple,2616,MOBILE,2,1,350000.00
